id,latitude,longitude,location,vehicle_number,vehicle_type,description,violation_type,offence_code,created_datetime,closed_datetime,modified_datetime,device_id,created_by_id,center_code,police_station,data_sent_to_scita,junction_name,action_taken_timestamp,data_sent_to_scita_timestamp,updated_vehicle_number,updated_vehicle_type,validation_status,validation_timestamp
FKID000313,12.934068071777288,77.68976915672452,"Outer Ring Road, Prestige Silver Crest, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",FKN00GL0305,SCOOTER,NULL,"[""NO PARKING"",""WRONG PARKING"",""PARKING NEAR BUSTOP/SCHOOL/HOSPITAL ETC"",""DOUBLE PARKING"",""PARKING OPPOSITE TO ANOTHER PARKED VEHICLE"",""PARKING IN A MAIN ROAD""]","[113,112,111,109,108,107]",2024-03-14 23:39:46+00,NULL,2024-03-14 23:43:35.698667+00,FKDEV00016,FKUSR00016,13,HAL Old Airport,TRUE,No Junction,NULL,2024-04-01 18:32:15.58629+00,FKN00GL0305,SCOOTER,approved,2024-04-14 00:25:01.239+00
FKID000314,12.9650897,77.5840805,"Pailwan M Krishnappa Road, Shoukath Mohalla, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",FKN00GL0306,SCOOTER,NULL,"[""NO PARKING""]",[113],2023-11-28 23:50:46+00,NULL,2023-11-29 00:08:59.265522+00,FKDEV00127,FKUSR00127,12,Halasuru Gate,TRUE,"BTP080 - NR Road, SP Road Junction",NULL,NULL,FKN00GL0306,SCOOTER,approved,2023-11-30 07:09:46.673+00
FKID000315,12.9650897,77.5840805,"Pailwan M Krishnappa Road, Shoukath Mohalla, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",FKN00GL0307,SCOOTER,NULL,"[""NO PARKING""]",[113],2023-11-28 23:50:46+00,NULL,2023-11-29 00:09:00.524441+00,FKDEV00127,FKUSR00127,12,Halasuru Gate,TRUE,"BTP080 - NR Road, SP Road Junction",NULL,NULL,FKN00GL0307,SCOOTER,approved,2023-11-30 07:10:19.701+00
FKID000316,12.972683,77.5790676,"Hospital Road, Kempegowda Extension, Chickpete, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL0308,SCOOTER,NULL,"[""NO PARKING""]",[113],2023-11-28 23:51:46+00,NULL,2023-11-29 00:05:39.398546+00,FKDEV00128,FKUSR00128,3,Upparpet,TRUE,BTP044 - Sagar Theatre Junction,NULL,NULL,FKN00GL0308,SCOOTER,approved,2023-11-30 07:14:49.695+00
FKID000317,12.972683,77.5790676,"Hospital Road, Kempegowda Extension, Chickpete, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL0309,SCOOTER,NULL,"[""NO PARKING""]",[113],2023-11-28 23:44:46+00,NULL,2023-11-29 00:05:38.581006+00,FKDEV00128,FKUSR00128,3,Upparpet,TRUE,BTP044 - Sagar Theatre Junction,NULL,NULL,FKN00GL0309,SCOOTER,approved,2023-11-30 07:15:23.907+00
FKID000318,12.961006,77.5833593,"Sunkalpet Road, Kumbaragundi, Kalasipalyam, Bengaluru, Karnataka. Pin-560002 (India)",FKN00GL0310,MINI LORRY,NULL,"[""WRONG PARKING""]",[112],2024-03-13 01:59:46+00,NULL,2024-03-14 23:45:25.538992+00,FKDEV00129,FKUSR00129,12,Halasuru Gate,TRUE,"BTP168 - MSR Building, JC Road",NULL,2024-04-01 18:33:14.024849+00,FKN00GL0310,MINI LORRY,approved,2024-04-05 04:01:38.774+00
FKID000319,12.9653135,77.5842577,"Sri Dharmaraya Swamy Temple Main Road, Shoukath Mohalla, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",FKN00GL0311,SCOOTER,NULL,"[""NO PARKING""]",[113],2023-11-28 23:49:46+00,NULL,2023-11-29 00:04:54.059553+00,FKDEV00127,FKUSR00127,12,Halasuru Gate,TRUE,"BTP080 - NR Road, SP Road Junction",NULL,NULL,FKN00GL0311,SCOOTER,approved,2023-11-30 07:15:44.132+00
FKID000320,12.9778988,77.5740531,"Major T Ramachandrappa Road, AT Extension, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL0312,PASSENGER AUTO,NULL,"[""WRONG PARKING""]",[112],2023-11-28 23:55:46+00,NULL,2023-11-29 00:05:23.102891+00,FKDEV00130,FKUSR00130,3,Upparpet,TRUE,BTP045 - Danvanthri Road Junction,NULL,NULL,FKN00GL0312,PASSENGER AUTO,approved,2023-11-30 07:16:03.862+00
FKID000321,13.0475022,77.5756841,"Bhadrappa Flyover, Nagashetty Halli, RMV Stage 2, Bengaluru, Karnataka. Pin-560094 (India)",FKN00GL0313,CAR,NULL,"[""WRONG PARKING""]",[112],2024-03-10 07:29:46+00,NULL,2024-03-10 23:14:00.171238+00,FKDEV00131,FKUSR00131,NULL,Kodigehalli,FALSE,No Junction,NULL,NULL,NULL,NULL,NULL,NULL
FKID000322,13.0488258,77.5758474,"Kodigehalli Road, Bhadrappa Layout, Nagashetty Halli, RMV Stage 2, Bengaluru, Karnataka. Pin-560094 (India)",FKN00GL0314,MOTOR CYCLE,NULL,"[""WRONG PARKING""]",[112],2024-03-10 07:52:46+00,NULL,2024-03-10 23:15:22.912801+00,FKDEV00131,FKUSR00131,NULL,Kodigehalli,FALSE,No Junction,NULL,NULL,NULL,NULL,NULL,NULL
FKID000323,12.975721,77.5584973,"G Narayana Kumar Road, Block C, KP Agrahara, Bengaluru, Karnataka. Pin-560023 (India)",FKN00GL0315,MOTOR CYCLE,NULL,"[""NO PARKING""]",[113],2023-11-27 20:36:46+00,NULL,2023-11-27 20:38:15.377211+00,FKDEV00132,FKUSR00132,29,Magadi Road,TRUE,No Junction,NULL,NULL,FKN00GL0315,MOTOR CYCLE,rejected,2023-11-30 07:16:22.75+00
FKID000324,12.9778988,77.5740531,"Major T Ramachandrappa Road, RK Puram, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL0316,MOTOR CYCLE,NULL,"[""WRONG PARKING""]",[112],2023-11-28 23:55:46+00,NULL,2023-11-29 00:04:21.843922+00,FKDEV00130,FKUSR00130,3,Upparpet,TRUE,BTP045 - Danvanthri Road Junction,NULL,NULL,FKN00GL0316,MOTOR CYCLE,approved,2023-11-30 07:16:31.647+00
FKID000325,12.9778068,77.5741016,"Major T Ramachandrappa Road, RK Puram, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL0317,MOTOR CYCLE,NULL,"[""WRONG PARKING""]",[112],2023-11-28 23:55:46+00,NULL,2023-11-29 00:03:12.616388+00,FKDEV00130,FKUSR00130,3,Upparpet,TRUE,BTP045 - Danvanthri Road Junction,NULL,NULL,FKN00GL0317,MOTOR CYCLE,approved,2023-11-30 07:17:24.434+00
FKID000326,12.975721,77.5584973,"G Narayana Kumar Road, Block C, KP Agrahara, Bengaluru, Karnataka. Pin-560023 (India)",FKN00GL0318,MOTOR CYCLE,NULL,"[""NO PARKING""]",[113],2023-11-27 20:36:46+00,NULL,2023-11-27 20:37:45.306326+00,FKDEV00132,FKUSR00132,29,Magadi Road,TRUE,No Junction,NULL,NULL,FKN00GL0318,MOTOR CYCLE,rejected,2023-11-30 07:18:55.452+00
FKID000327,12.9270012,77.5863077,"11th Main Road, Jayanagar, Bengaluru, Karnataka. Pin-560011 (India)",FKN00GL0319,CAR,NULL,"[""NO PARKING""]",[113],2023-11-19 02:06:46+00,NULL,2023-11-19 02:21:54.503678+00,FKDEV00133,FKUSR00133,25,Jayanagara,FALSE,"BTP226 - 33rd Cross, 11th Main, Jayanagar",NULL,NULL,NULL,NULL,NULL,NULL
FKID000328,13.0488219,77.5758696,"Kodigehalli Road, Bhadrappa Layout, Nagashetty Halli, RMV Stage 2, Bengaluru, Karnataka. Pin-560094 (India)",FKN00GL0320,TEMPO,NULL,"[""WRONG PARKING""]",[112],2024-03-10 07:53:46+00,NULL,2024-03-10 23:26:50.286472+00,FKDEV00131,FKUSR00131,NULL,Kodigehalli,FALSE,No Junction,NULL,NULL,NULL,NULL,NULL,NULL
FKID000329,12.961006,77.5833593,"Sunkalpet Road, Kumbaragundi, Kalasipalyam, Bengaluru, Karnataka. Pin-560002 (India)",FKN00GL0321,CAR,NULL,"[""WRONG PARKING""]",[112],2024-03-13 01:59:46+00,NULL,2024-03-14 23:45:57.015146+00,FKDEV00129,FKUSR00129,12,Halasuru Gate,TRUE,"BTP168 - MSR Building, JC Road",NULL,2024-04-01 18:34:08.933745+00,FKN00GL0321,CAR,approved,2024-04-05 04:02:55.93+00
FKID000330,12.9250926,77.6759474,"Outer Ring Road, Bellandur Junction, Bellandur, Bengaluru, Karnataka. Pin-560103 (India)",FKN00GL0322,LGV,NULL,"[""WRONG PARKING""]",[112],2023-11-17 05:50:46+00,NULL,2023-11-17 10:30:49.508485+00,FKDEV00134,FKUSR00134,82,Bellandur,TRUE,No Junction,NULL,NULL,FKN00GL0322,LGV,approved,2023-11-17 19:42:04.068+00
FKID000331,12.9369277,77.6019391,"Bangalore Dairy Circle, Bannerghatta Road, Lakkasandra, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560029, India",FKN00GL0323,SCOOTER,NULL,"[""NO PARKING""]",[113],2023-11-19 02:44:46+00,NULL,2023-11-19 02:45:51.376988+00,FKDEV00119,FKUSR00120,31,Mico Layout,TRUE,BTP126 - Dairy Circle,NULL,NULL,FKN00GL0323,SCOOTER,rejected,2023-11-23 01:46:52.279+00
FKID000332,12.9366383,77.5841483,"Sri Nitturu Srinivasarao Road, Madhavan Circle, Jayanagar East, Bengaluru, Karnataka. Pin-560011 (India)",FKN00GL0324,SCOOTER,NULL,"[""WRONG PARKING""]",[112],2023-11-17 10:01:46+00,NULL,2023-11-17 10:06:58.596774+00,FKDEV00135,FKUSR00135,25,Jayanagara,TRUE,BTP218 - Syndicate Bank Junction,NULL,NULL,FKN00GL0324,SCOOTER,approved,2023-11-17 19:42:11.086+00
FKID000333,12.9677766,77.5745525,"AS Char Main Road, Santhusapete, Chickpete, Bengaluru, Karnataka. Pin-560053 (India)",FKN00GL0325,MAXI-CAB,NULL,"[""NO PARKING""]",[113],2023-11-28 23:49:46+00,NULL,2023-11-28 23:56:35.206148+00,FKDEV00136,FKUSR00136,27,Chamarajpet,TRUE,"BTP083 - AS Char Street, Mysore Road",NULL,NULL,FKN00GL0325,MAXI-CAB,approved,2023-11-30 07:31:53.336+00
FKID000334,12.9975844,77.5485214,"Padmabhushan Dr MC Modi Road, Phase 1, Manjunatha Nagar, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",FKN00GL0326,MOTOR CYCLE,NULL,"[""NO PARKING""]",[113],2023-11-30 07:52:46+00,NULL,2023-11-30 09:08:39.063277+00,FKDEV00137,FKUSR00137,30,Vijayanagara,TRUE,BTP027 - Modi Bridge Junction,NULL,NULL,FKN00GL0326,MOTOR CYCLE,approved,2023-11-30 20:18:53.322+00
FKID000335,13.0709864,77.5876766,"Sahakar Nagar Road, Fortuna Acacia, Byatarayanapura, Bengaluru, Karnataka. Pin-560092 (India)",FKN00GL0327,SCOOTER,NULL,"[""WRONG PARKING""]",[112],2024-03-10 23:51:46+00,NULL,2024-03-10 23:55:15.130377+00,FKDEV00084,FKUSR00084,NULL,Kodigehalli,FALSE,No Junction,NULL,NULL,NULL,NULL,NULL,NULL
FKID000336,12.9700291,77.6383912,"12th Main Road, Kittur Rani Chennamma Circle, Indiranagar, Bengaluru, Karnataka. Pin-560008 (India)",FKN00GL0328,CAR,NULL,"[""NO PARKING""]",[113],2023-11-18 08:24:46+00,NULL,2023-11-19 02:27:15.345424+00,FKDEV00024,FKUSR00024,4,Jeevanbheemanagar,TRUE,No Junction,NULL,NULL,FKN00GL0328,CAR,approved,2023-11-20 02:21:21.521+00
FKID000337,12.9992559,77.5708282,"8th Cross Road, RR Palace, Malleshwaram, Bengaluru, Karnataka. Pin-560003 (India)",FKN00GL0329,SCOOTER,NULL,"[""WRONG PARKING""]",[112],2023-11-19 00:51:46+00,NULL,2023-11-19 02:27:41.183701+00,FKDEV00138,FKUSR00138,19,Malleshwaram,TRUE,No Junction,NULL,NULL,FKN00GL0329,SCOOTER,approved,2023-11-19 22:44:34.817+00
FKID000338,12.9975613,77.5497491,"Padmabhushan Dr MC Modi Road, Star Circle, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",FKN00GL0330,MOTOR CYCLE,NULL,"[""WRONG PARKING""]",[112],2023-11-17 09:32:46+00,NULL,2023-11-17 09:34:08.608285+00,FKDEV00139,FKUSR00139,30,Vijayanagara,TRUE,BTP027 - Modi Bridge Junction,NULL,NULL,FKN00GL0330,MOTOR CYCLE,rejected,2023-11-17 19:44:37.469+00
FKID000339,12.9992701,77.5696173,"8th Cross Road, Parisara Organic Junction, Malleshwaram, Bengaluru, Karnataka. Pin-560003 (India)",FKN00GL0331,PASSENGER AUTO,NULL,"[""WRONG PARKING""]",[112],2023-11-19 00:56:46+00,NULL,2023-11-19 02:27:50.137962+00,FKDEV00138,FKUSR00138,19,Malleshwaram,TRUE,No Junction,NULL,NULL,FKN00GL0331,PASSENGER AUTO,approved,2023-11-19 22:41:40.314+00
FKID000340,12.9848173,77.6018712,"Chandni Chowk Road, Balappa Garden, Shivaji Nagar, Bengaluru, Karnataka. Pin-560051 (India)",FKN00GL0332,PASSENGER AUTO,NULL,"[""NO PARKING""]",[113],2023-11-19 02:45:46+00,NULL,2023-11-19 02:47:31.070777+00,FKDEV00140,FKUSR00140,16,Shivajinagar,FALSE,BTP211 - Central Street Junction,NULL,NULL,NULL,NULL,NULL,NULL
FKID000341,12.9810278,77.6077343,"Main Guard Cross Road, Tasker Town, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)",FKN00GL0333,SCOOTER,NULL,"[""NO PARKING""]",[113],2023-11-20 03:23:46+00,NULL,2023-11-20 03:25:10.159057+00,FKDEV00141,FKUSR00141,16,Shivajinagar,TRUE,BTP051 - Safina Plaza Junction,NULL,NULL,FKN00GL0333,SCOOTER,rejected,2023-11-22 11:17:30.278+00
FKID000342,12.9123716,77.6380385,"13th Main Road, The Metropolitan Cooperative Housing Society, Sector 4, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",FKN00GL0334,MOTOR CYCLE,NULL,"[""WRONG PARKING""]",[112],2023-11-25 05:00:46+00,NULL,2023-11-25 05:02:52.258067+00,FKDEV00053,FKUSR00053,45,HSR Layout,FALSE,No Junction,NULL,NULL,NULL,NULL,NULL,NULL
FKID000343,12.927851,77.5862265,"11th Main Road, Jayanagar, Bengaluru, Karnataka. Pin-560011 (India)",FKN00GL0335,SCOOTER,NULL,"[""NO PARKING""]",[113],2023-11-19 02:08:46+00,NULL,2023-11-19 02:29:22.692405+00,FKDEV00133,FKUSR00133,25,Jayanagara,TRUE,BTP225 - Geetha Junction,NULL,NULL,FKN00GL0335,SCOOTER,approved,2023-11-19 22:57:17.507+00
FKID000344,12.927851,77.5862265,"11th Main Road, Jayanagar, Bengaluru, Karnataka. Pin-560011 (India)",FKN00GL0336,SCOOTER,NULL,"[""NO PARKING""]",[113],2023-11-19 02:26:46+00,NULL,2023-11-19 02:29:24.592155+00,FKDEV00133,FKUSR00133,25,Jayanagara,TRUE,BTP225 - Geetha Junction,NULL,NULL,FKN00GL0336,SCOOTER,approved,2023-11-19 23:48:51.592+00
FKID000345,12.9278946,77.5862162,"11th Main Road, Jayanagar, Bengaluru, Karnataka. Pin-560011 (India)",FKN00GL0337,SCOOTER,NULL,"[""NO PARKING""]",[113],2023-11-19 02:27:46+00,NULL,2023-11-19 02:29:25.247888+00,FKDEV00133,FKUSR00133,25,Jayanagara,TRUE,BTP225 - Geetha Junction,NULL,NULL,FKN00GL0337,SCOOTER,approved,2023-11-19 23:49:52.324+00
FKID000346,12.9975592,77.5497239,"Padmabhushan Dr MC Modi Road, Star Circle, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",FKN00GL0338,MOTOR CYCLE,NULL,"[""WRONG PARKING""]",[112],2023-11-17 09:30:46+00,NULL,2023-11-17 09:32:51.29019+00,FKDEV00139,FKUSR00139,30,Vijayanagara,TRUE,BTP027 - Modi Bridge Junction,NULL,NULL,FKN00GL0338,MOTOR CYCLE,rejected,2023-11-17 19:44:46.016+00
FKID000347,12.999295,77.5693502,"Siddavanahalli Krishna Sharma Road, Malleshwaram, Bengaluru, Karnataka. Pin-560003 (India)",FKN00GL0339,CAR,NULL,"[""WRONG PARKING""]",[112],2023-11-19 00:59:46+00,NULL,2023-11-19 02:30:12.195319+00,FKDEV00138,FKUSR00138,19,Malleshwaram,TRUE,No Junction,NULL,NULL,FKN00GL0339,CAR,approved,2023-11-19 22:39:53.552+00
FKID000348,12.9994804,77.5692828,"Siddavanahalli Krishna Sharma Road, Malleshwaram, Bengaluru, Karnataka. Pin-560003 (India)",FKN00GL0340,SCOOTER,NULL,"[""WRONG PARKING""]",[112],2023-11-19 01:00:46+00,NULL,2023-11-19 02:30:20.261574+00,FKDEV00138,FKUSR00138,19,Malleshwaram,TRUE,No Junction,NULL,NULL,FKN00GL0340,SCOOTER,approved,2023-11-19 22:33:53.354+00
FKID000349,12.9992591,77.5708781,"8th Cross Road, RR Palace, Malleshwaram, Bengaluru, Karnataka. Pin-560003 (India)",FKN00GL0341,PASSENGER AUTO,NULL,"[""WRONG PARKING""]",[112],2023-11-19 01:23:46+00,NULL,2023-11-19 02:30:33.459993+00,FKDEV00138,FKUSR00138,19,Malleshwaram,FALSE,No Junction,NULL,NULL,NULL,NULL,NULL,NULL
FKID000350,12.9994804,77.5692828,"Siddavanahalli Krishna Sharma Road, Malleshwaram, Bengaluru, Karnataka. Pin-560003 (India)",FKN00GL0342,SCOOTER,NULL,"[""NO PARKING""]",[113],2023-11-19 01:55:46+00,NULL,2023-11-19 02:30:34.516719+00,FKDEV00138,FKUSR00138,19,Malleshwaram,FALSE,No Junction,NULL,NULL,NULL,NULL,NULL,NULL
FKID000351,12.9854242,77.5939738,"Ali Asker Road, Embassy Apartment, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)",FKN00GL0343,CAR,NULL,"[""NO PARKING""]",[113],2024-03-14 23:46:46+00,NULL,2024-03-14 23:50:40.758203+00,FKDEV00142,FKUSR00142,2,Cubbon Park,TRUE,BTP166 - Coffee Board Junction,NULL,2024-04-01 18:39:09.136934+00,FKN00GL0343,CAR,approved,2024-04-14 02:16:41.846+00
FKID000352,12.9994804,77.5692828,"Siddavanahalli Krishna Sharma Road, Malleshwaram, Bengaluru, Karnataka. Pin-560003 (India)",FKN00GL0344,SCOOTER,NULL,"[""NO PARKING""]",[113],2023-11-19 01:58:46+00,NULL,2023-11-19 02:30:42.604318+00,FKDEV00138,FKUSR00138,19,Malleshwaram,FALSE,No Junction,NULL,NULL,NULL,NULL,NULL,NULL
FKID000353,12.9854378,77.5939989,"Ali Asker Road, Embassy Apartment, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)",FKN00GL0345,PASSENGER AUTO,NULL,"[""NO PARKING""]",[113],2024-03-14 23:45:46+00,NULL,2024-03-14 23:50:39.986257+00,FKDEV00142,FKUSR00142,2,Cubbon Park,TRUE,BTP166 - Coffee Board Junction,NULL,2024-04-01 18:39:09.132289+00,FKN00GL0345,PASSENGER AUTO,approved,2024-04-14 02:16:52.34+00
FKID000354,12.9854357,77.5938645,"Ali Asker Road, Embassy Apartment, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)",FKN00GL0346,CAR,NULL,"[""NO PARKING""]",[113],2024-03-14 23:47:46+00,NULL,2024-03-14 23:50:41.535188+00,FKDEV00142,FKUSR00142,2,Cubbon Park,TRUE,BTP166 - Coffee Board Junction,NULL,2024-04-01 18:39:09.142234+00,FKN00GL0346,CAR,approved,2024-04-14 02:17:02.804+00
FKID000355,13.0081742,77.6957807,"MBT Road, Devasandra Junction, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)",FKN00GL0347,PASSENGER AUTO,NULL,"[""WRONG PARKING""]",[112],2023-11-17 18:47:46+00,NULL,2023-11-17 19:37:40.312774+00,FKDEV00143,FKUSR00143,15,K.R. Pura,TRUE,No Junction,NULL,NULL,FKN00GL0347,PASSENGER AUTO,approved,2023-11-17 19:47:12.09+00
FKID000356,12.9824154,77.6124488,"St John Road, Sri Nagamma Devi Circle, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)",FKN00GL0348,MOTOR CYCLE,NULL,"[""NO PARKING""]",[113],2023-11-19 02:29:46+00,NULL,2023-11-19 02:31:01.284461+00,FKDEV00144,FKUSR00144,16,Shivajinagar,TRUE,No Junction,NULL,NULL,FKN00GL0348,MOTOR CYCLE,approved,2023-11-19 23:46:13.715+00
FKID000357,12.9646205,77.5829511,"SP Road, Thigalarpet, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",FKN00GL0349,MOTOR CYCLE,NULL,"[""WRONG PARKING""]",[112],2023-11-19 01:32:46+00,NULL,2023-11-19 02:31:08.782577+00,FKDEV00129,FKUSR00129,12,Halasuru Gate,TRUE,"BTP080 - NR Road, SP Road Junction",NULL,NULL,FKN00GL0349,MOTOR CYCLE,rejected,2023-11-19 22:33:44.988+00
FKID000358,12.9824154,77.6124488,"St John Road, Sri Nagamma Devi Circle, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)",FKN00GL0350,MOTOR CYCLE,NULL,"[""NO PARKING""]",[113],2023-11-19 02:23:46+00,NULL,2023-11-19 02:31:28.306319+00,FKDEV00144,FKUSR00144,16,Shivajinagar,TRUE,No Junction,NULL,NULL,FKN00GL0350,MOTOR CYCLE,approved,2023-11-19 23:44:34.691+00
FKID000359,12.9683045,77.5748313,"AS Char Main Road, Santhusapete, Chickpete, Bengaluru, Karnataka. Pin-560053 (India)",FKN00GL0351,PASSENGER AUTO,NULL,"[""NO PARKING""]",[113],2023-11-17 04:41:46+00,NULL,2023-11-19 02:49:35.548868+00,FKDEV00145,FKUSR00145,27,Chamarajpet,TRUE,"BTP083 - AS Char Street, Mysore Road",NULL,NULL,FKN00GL0351,PASSENGER AUTO,approved,2023-11-20 01:25:55.083+00
FKID000360,12.980202,77.5709778,"Bhashyam Main Road, Sangolli Rayanna Circle, Majestic, Bengaluru, Karnataka. Pin-560023 (India)",FKN00GL0352,CAR,NULL,"[""NO PARKING"",""WRONG PARKING""]","[113,112]",2023-11-25 19:05:46+00,NULL,2023-11-25 19:17:48.92313+00,FKDEV00146,FKUSR00146,27,Chamarajpet,TRUE,BTP057 - Anand Rao Junction,NULL,NULL,FKN00GL0352,CAR,rejected,2023-11-25 20:55:43.938+00
FKID000361,13.0052187,77.6848831,"Old Madras Road, BSNL CACT Building, Dooravani Nagar, Bengaluru, Karnataka. Pin-560016 (India)",FKN00GL0353,PASSENGER AUTO,NULL,"[""WRONG PARKING""]",[112],2023-11-28 01:58:46+00,NULL,2023-11-28 03:49:00.766221+00,FKDEV00025,FKUSR00025,15,K.R. Pura,TRUE,No Junction,NULL,NULL,FKN00GL0353,PASSENGER AUTO,approved,2023-11-30 08:50:09.808+00
FKID000362,12.9825086,77.6125634,"St John Road, Sri Nagamma Devi Circle, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)",FKN00GL0354,SCOOTER,NULL,"[""NO PARKING""]",[113],2023-11-19 02:22:46+00,NULL,2023-11-19 02:34:34.28149+00,FKDEV00144,FKUSR00144,16,Shivajinagar,TRUE,No Junction,NULL,NULL,FKN00GL0354,SCOOTER,approved,2023-11-19 23:36:43.825+00
FKID000363,12.9986291,77.5694317,"Siddavanahalli Krishna Sharma Road, Parisara Organic Junction, Malleshwaram, Bengaluru, Karnataka. Pin-560003 (India)",FKN00GL0355,CAR,NULL,"[""NO PARKING""]",[113],2023-11-30 06:22:46+00,NULL,2023-11-30 06:50:27.557987+00,FKDEV00102,FKUSR00103,19,Malleshwaram,TRUE,No Junction,NULL,NULL,FKN00GL0355,CAR,approved,2023-11-30 20:19:12.624+00
FKID000364,12.9728096,77.5789909,"3rd Cross Road, Kempegowda Extension, Chickpete, Bengaluru, Karnataka. Pin-560009 (India)",FKN00GL0356,SCOOTER,NULL,"[""WRONG PARKING""]",[112],2024-03-22 22:32:46+00,NULL,2024-03-22 22:47:09.989962+00,FKDEV00020,FKUSR00020,3,Upparpet,TRUE,BTP044 - Sagar Theatre Junction,NULL,2024-04-09 19:56:50.797367+00,NULL,NULL,NULL,NULL
FKID000365,13.0232027,77.5848849,"1st Main Road, Dena Bank Colony, Ganga Nagar, Bengaluru, Karnataka. Pin-560032 (India)",FKN00GL0357,CAR,NULL,"[""WRONG PARKING""]",[112],2024-03-14 21:00:46+00,NULL,2024-03-15 00:06:28.319698+00,FKDEV00147,FKUSR00147,21,R.T. Nagar,TRUE,No Junction,NULL,2024-04-01 18:57:45.512888+00,FKN00GL0357,CAR,approved,2024-04-14 02:52:35.304+00
FKID000366,12.9981633,77.5237883,"Laggere Service Road, Narasimhaswamy Layout, Laggere, Bengaluru, Karnataka. Pin-560058 (India)",FKN00GL0358,CAR,NULL,"[""PARKING IN A MAIN ROAD"",""NO PARKING""]","[107,113]",2023-11-23 07:13:46+00,NULL,2023-11-25 21:13:14.033057+00,FKDEV00087,FKUSR00087,20,Peenya,FALSE,No Junction,NULL,NULL,NULL,NULL,NULL,NULL
FKID000367,12.9758036,77.5707744,"Rao Bahadur DGT Road, Cottonpet Circle, Cottonpete, Bengaluru, Karnataka. Pin-560053 (India)",FKN00GL0359,MAXI-CAB,NULL,"[""NO PARKING""]",[113],2023-11-25 19:24:46+00,NULL,2023-11-25 19:25:41.822107+00,FKDEV00148,FKUSR00148,27,Chamarajpet,FALSE,BTP048 - Shanthala Junction,NULL,NULL,NULL,NULL,NULL,NULL
FKID000368,12.9816871,77.6081331,"Dispensary Road, Tasker Town, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)",FKN00GL0360,CAR,NULL,"[""WRONG PARKING""]",[112],2023-11-30 07:16:46+00,NULL,2023-11-30 19:38:06.642673+00,FKDEV00149,FKUSR00149,16,Shivajinagar,TRUE,BTP051 - Safina Plaza Junction,NULL,NULL,FKN00GL0360,CAR,approved,2023-11-30 19:56:09.474+00
FKID000369,12.934068071777288,77.68976915672452,"Outer Ring Road, Prestige Silver Crest, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",FKN00GL0361,MOTOR CYCLE,NULL,"[""NO PARKING"",""WRONG PARKING"",""PARKING NEAR BUSTOP/SCHOOL/HOSPITAL ETC"",""PARKING IN A MAIN ROAD""]","[113,112,111,107]",2024-03-14 22:40:46+00,NULL,2024-03-15 00:07:30.489226+00,FKDEV00016,FKUSR00016,13,HAL Old Airport,TRUE,No Junction,NULL,2024-04-01 18:59:49.922048+00,FKN00GL0361,MOTOR CYCLE,approved,2024-04-12 23:25:53.532+00
FKID000370,12.9649789,77.575239,"Mysore Road, Sri Krishna Rajendra Market, Chickpete, Bengaluru, Karnataka. Pin-560002 (India)",FKN00GL0362,CAR,NULL,"[""NO PARKING""]",[113],2023-11-30 19:38:46+00,NULL,2023-11-30 19:53:55.425018+00,FKDEV00057,FKUSR00057,28,City Market,TRUE,"BTP083 - AS Char Street, Mysore Road",NULL,NULL,FKN00GL0362,CAR,rejected,2023-11-30 19:57:15.4+00
FKID000371,12.964673,77.5750346,"BGS Flyover, Sri Krishna Rajendra Market, Chickpete, Bengaluru, Karnataka. Pin-560002 (India)",FKN00GL0363,VAN,NULL,"[""NO PARKING""]",[113],2023-11-30 19:33:46+00,NULL,2023-11-30 19:53:48.046789+00,FKDEV00057,FKUSR00057,28,City Market,TRUE,"BTP083 - AS Char Street, Mysore Road",NULL,NULL,FKN00GL0363,VAN,rejected,2023-11-30 19:57:28.243+00
